address,location/lat,location/lng,phone,reviewsCount,title,totalScore,url,website,category
"Modřanská 639, 143 00 Praha 12-Modřany, Czechia",50.0121305,14.401375199999999,+420 604 413 644,,Značkové oblečení Majesty,,"https://www.google.com/maps/place/Zna%C4%8Dkov%C3%A9+oble%C4%8Den%C3%AD+Majesty/@50.0121305,14.3991865,17z/data=!3m1!4b1!4m5!3m4!1s0x470b96b957c88e35:0xcea02417dd72bcd3!8m2!3d50.0121305!4d14.4013752?hl=en",majesty.cz,Clothing
"Roztylská 2321/19, 148 00 Praha 4-Chodov, Czechia",50.0308039,14.4889701,,193.0,Cropp Town,4.4,"https://www.google.com/maps/place/Cropp+Town/@50.0308039,14.4867814,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9475bc45d107:0xdd1ed8ac6c17b90d!8m2!3d50.0308039!4d14.4889701?hl=en",cropp.com,Clothing
"18, nám. J. z Poděbrad 1573, Vinohrady, 130 00 Praha, Czechia",50.077677200000004,14.452436800000001,+420 777 900 876,96.0,Never Enough Ltd.,4.8,"https://www.google.com/maps/place/Never+Enough+Ltd./@50.0776772,14.4502481,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949d39c47d17:0xbad76e861e37f996!8m2!3d50.0776772!4d14.4524368?hl=en",neverenough.cz,Clothing
"Vinohradská 2828/151, 130 00 Praha 3-Žižkov, Czechia",50.078261299999994,14.461302300000002,+420 731 153 168,12.0,Calzedonia,3.8,"https://www.google.com/maps/place/Calzedonia/@50.0782613,14.4591136,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93639ea4eb25:0xa2d0f7033e32a960!8m2!3d50.0782613!4d14.4613023?hl=en",calzedonia.com,Clothing
"Plzeňská 8, 150 00 Praha 5-Anděl, Czechia",50.0730289,14.402803500000001,+420 608 125 951,7.0,7camicie,4.6,"https://www.google.com/maps/place/7camicie/@50.0730289,14.4006148,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f89f3c9ba1:0x81e7f5d90e57694d!8m2!3d50.0730289!4d14.4028035?hl=en",7camicie.com,Clothing
"U Kavalírky 514/3, 150 00 Praha 5-Košíře, Czechia",50.0697092,14.371526999999999,+420 737 200 236,28.0,www.prádelník.eu,4.6,"https://www.google.com/maps/place/www.pr%C3%A1deln%C3%ADk.eu/@50.0697092,14.3693383,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95a4420a3b2d:0xb5bac342c97d81fc!8m2!3d50.0697092!4d14.371527?hl=en",mimibazar.cz,Clothing
"Prokopská 376/5, 118 00 Malá Strana, Czechia",50.0866101,14.4043981,+420 777 403 355,,Backstage Fashion,,"https://www.google.com/maps/place/Backstage+Fashion/@50.0866101,14.4022094,17z/data=!3m1!4b1!4m5!3m4!1s0x470b954914f1eb7d:0x26155364c2aa0e97!8m2!3d50.0866101!4d14.4043981?hl=en",backstage-fashion.cz,Clothing
"Karoliny Světlé 9, 110 00 Staré Město, Czechia",50.0824777,14.414838399999999,+420 603 256 680,57.0,MarLen s.r.o. - Praha,4.2,"https://www.google.com/maps/place/MarLen+s.r.o.+-+Praha/@50.0824777,14.4126497,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94efc27f6e89:0x51fc0cc8a779da01!8m2!3d50.0824777!4d14.4148384?hl=en",marlen.cz,Clothing
"Roztylská 2321/19, 148 00 Praha 11-Chodov, Czechia",50.0306953,14.489546300000002,+420 272 173 600,1.0,Original Marines,3.0,"https://www.google.com/maps/place/Original+Marines/@50.0306953,14.4873576,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9232c2d3f475:0xf090787a2a82aa26!8m2!3d50.0306953!4d14.4895463?hl=en",originalmarines.com,Clothing
"Kaprova 10, 110 00 Staré Město, Czechia",50.0881688,14.417397099999999,+420 227 777 770,54.0,Hanzu,4.2,"https://www.google.com/maps/place/Hanzu/@50.0881688,14.4152084,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95baa1fb4583:0x86231fbaa1fbd5e3!8m2!3d50.0881688!4d14.4173971?hl=en",hanzu.kitchen,Restaurant
"Myslíkova 28, 120 00 Nové Město, Czechia",50.077949,14.4186969,+420 774 104 556,123.0,The Nest,4.9,"https://www.google.com/maps/place/The+Nest/@50.077949,14.4165082,17z/data=!3m1!4b1!4m5!3m4!1s0x470b950f44a02b6d:0x143bbfc3842ad9bc!8m2!3d50.077949!4d14.4186969?hl=en",thenestprague.cz,Restaurant
"Pštrossova 220/29, 110 00 Nové Město, Czechia",50.07969979999999,14.415254999999998,+420 224 932 285,363.0,Propaganda,4.2,"https://www.google.com/maps/place/Propaganda/@50.0796998,14.4130663,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f04d5a2219:0xebc3680c2e94005a!8m2!3d50.0796998!4d14.415255?hl=en",propagandabar.cz,Party
"3, Zlatnická 1126, Nové Město, 110 00 Praha 1, Czechia",50.089962,14.4320546,+420 295 563 440,2.467,Next Door by Imperial,4.7,"https://www.google.com/maps/place/Next+Door+by+Imperial/@50.089962,14.4298659,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949555c2a5cd:0xda71fbc0aa7c5325!8m2!3d50.089962!4d14.4320546?hl=en",next-door.cz,Restaurant
"Roztylská 2321/19, 148 00 Praha 4-Chodov, Czechia",50.0301948,14.489681099999999,+420 730 130 023,1.0,kitikate Westfield Chodov,5.0,"https://www.google.com/maps/place/kitikate+Westfield+Chodov/@50.0301948,14.4874924,17z/data=!3m1!4b1!4m5!3m4!1s0x470b922d58c814a3:0xe3b7346c0baaeb1a!8m2!3d50.0301948!4d14.4896811?hl=en",kitikate.cz,Clothing
"Lidická 799, 150 00 Praha 5-Smíchov, Czechia",50.072571999999994,14.408124800000001,,159.0,Textile house,4.3,"https://www.google.com/maps/place/Textile+house/@50.072572,14.4059361,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f7fb40c2e7:0x5808eda423a73fd4!8m2!3d50.072572!4d14.4081248?hl=en",textilehouse.net,Clothing
"Roztylská 2321/19, 148 00 Praha 11-Chodov, Czechia",50.0320692,14.4909962,+420 775 578 718,,Weekend Max Mara,,"https://www.google.com/maps/place/Weekend+Max+Mara/@50.0320692,14.4888075,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9232dd2bb821:0x844f82d41ad10efd!8m2!3d50.0320692!4d14.4909962?hl=en",weekendmaxmara.com,Clothing
"Chvalova 1202/8, 130 00 Praha 3-Žižkov, Czechia",50.0830726,14.450387099999999,+420 607 914 992,54.0,Bohemian Retro,4.3,"https://www.google.com/maps/place/Bohemian+Retro/@50.0830726,14.4481984,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949e9a393d99:0x89d934ce7c801dfb!8m2!3d50.0830726!4d14.4503871?hl=en",bohemianretro.com,Clothing
"Roztylská 2321/19, 148 00 Praha 4-Chodov, Czechia",50.03195039999999,14.490275699999998,+420 272 075 225,3.0,Comtessa,3.7,"https://www.google.com/maps/place/Comtessa/@50.0319504,14.488087,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9232c2d3f475:0x59a7eea2f52a46a2!8m2!3d50.0319504!4d14.4902757?hl=en",comtessa.net,Clothing
"Jungmannovo nám. 15/16, 110 00 Můstek, Czechia",50.083203600000004,14.423284299999999,+420 221 111 152,7.17,Restaurace U Pinkasů,4.2,"https://www.google.com/maps/place/Restaurace+U+Pinkas%C5%AF/@50.0832036,14.4210956,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94edb28a4277:0x4b59b2b177a4f41d!8m2!3d50.0832036!4d14.4232843?hl=en",upinkasu.cz,Restaurant
"Všehrdova 547/19, 118 00 Malá Strana, Czechia",50.0830194,14.405619400000003,+420 257 320 409,1.103,Tlustá myš,4.5,"https://www.google.com/maps/place/Tlust%C3%A1+my%C5%A1/@50.0830194,14.4034307,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e354847883:0xbc4e3b478a7ea41a!8m2!3d50.0830194!4d14.4056194?hl=en",tlustamys.cz,Restaurant
"Belgická 33, 120 00 Vinohrady, Czechia",50.073992,14.435460699999998,+420 775 519 555,30.0,Bee’s Café & Restaurant,4.9,"https://www.google.com/maps/place/Bee%E2%80%99s+Caf%C3%A9+%26+Restaurant/@50.073992,14.433272,17z/data=!3m1!4b1!4m5!3m4!1s0x470b959973a6dbfb:0x91291024a846bc3b!8m2!3d50.073992!4d14.4354607?hl=en",bees-restaurant.cz,Restaurant
"Ovocný trh 6, 110 00 Staré Město, Czechia",50.0860167,14.424218599999998,+420 778 506 410,234.0,CAFÉ ELEKTRIC,4.2,"https://www.google.com/maps/place/CAF%C3%89+ELEKTRIC/@50.0860167,14.4220299,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eb8b1678a1:0xca4322163c1d3c40!8m2!3d50.0860167!4d14.4242186?hl=en",cafe-elektric.net,Restaurant
"Malostranské nám. 27, 118 00 Malá Strana, Czechia",50.08778,14.4038684,+420 778 039 322,398.0,Café 22,3.4,"https://www.google.com/maps/place/Caf%C3%A9+22/@50.08778,14.4016797,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e22579a03b:0x5edc09e0aea34017!8m2!3d50.08778!4d14.4038684?hl=en",cafe22prague.com,Restaurant
"Politických vězňů 913/12, 110 00 Nové Město, Czechia",50.082091,14.429491199999998,+420 234 100 110,58.0,InGarden Noodles Restaurant Café,4.3,"https://www.google.com/maps/place/InGarden+Noodles+Restaurant+Caf%C3%A9/@50.082091,14.4273025,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9492e195a28b:0x239f253b83626f78!8m2!3d50.082091!4d14.4294912?hl=en",ingardenrestaurant.cz,Restaurant
"Roztylská 2321/19, 148 00 Praha 4-Chodov, Czechia",50.03029420000001,14.490750199999997,+420 774 425 500,,Brums,,"https://www.google.com/maps/place/Brums/@50.0302942,14.4885615,17z/data=!3m1!4b1!4m5!3m4!1s0x470b92329d93d33b:0x8d1a5677ebf2bf80!8m2!3d50.0302942!4d14.4907502?hl=en",brums.com,Clothing
"Roztylská 2321/19, 142 00 Praha 4-Chodov, Czechia",50.0298318,14.4902008,+420 734 260 232,13.0,A|X Praha Chodov,3.6,"https://www.google.com/maps/place/A%7CX+Praha+Chodov/@50.0298318,14.4880121,17z/data=!3m1!4b1!4m5!3m4!1s0x470b931bc7e3bff5:0x7647b999828745e!8m2!3d50.0298318!4d14.4902008?hl=en",armaniexchange.com,Clothing
"Roztylská 2321/19, 148 00 Praha 4-Chodov, Czechia",50.031864,14.4900774,+420 777 018 332,5.0,Diesel,3.8,"https://www.google.com/maps/place/Diesel/@50.031864,14.4878887,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9232c2d3f475:0xdd96f6bb78b88c93!8m2!3d50.031864!4d14.4900774?hl=en",diesel.com,Clothing
"Drtinova 326, 150 00 Praha 5-Smíchov, Czechia",50.0773687,14.401918499999999,+420 606 058 800,1.0,Baby In Style,5.0,"https://www.google.com/maps/place/Baby+In+Style/@50.0773687,14.3997298,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94febb1e417b:0x7b9e24ec0a408cc2!8m2!3d50.0773687!4d14.4019185?hl=en",babyinstyle.cz,Clothing
"Roztylská 2321/19, 148 00 Praha 4-Chodov, Czechia",50.031010200000004,14.489003,+420 773 567 790,48.0,Sinsay,4.1,"https://www.google.com/maps/place/Sinsay/@50.0310102,14.4868143,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93b9dc19830f:0xd4fe4966c0428aa5!8m2!3d50.0310102!4d14.489003?hl=en",sinsay.com,Clothing
"Havelská 500, 110 00 Staré Město, Czechia",50.0856403,14.4218454,+420 778 751 776      phone3,106.0,Harley-Davidson Shop Downtown Prague,3.5,"https://www.google.com/maps/place/Harley-Davidson+Shop+Downtown+Prague/@50.0856403,14.4196567,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eea9a87fb3:0x2b4144c736ee4ee8!8m2!3d50.0856403!4d14.4218454?hl=en",harley-davidson-praha.cz,Clothing
"Panská 5, 110 00 Nové Město, Czechia",50.0846317,14.427185,,1.0,Carhartt,1.0,"https://www.google.com/maps/place/Carhartt/@50.0846317,14.4249963,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ecbd0e6ca1:0x7d229594ae6913cf!8m2!3d50.0846317!4d14.427185?hl=en",carhartt-wip.com,Clothing
"Francouzská 836, 120 00 Vinohrady, Czechia",50.072844200000006,14.4426926,+420 777 199 470,57.0,Atomrat,4.6,"https://www.google.com/maps/place/Atomrat/@50.0728442,14.4405039,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9485d7cdcaaf:0xec3df19445348314!8m2!3d50.0728442!4d14.4426926?hl=en",atomrat.cz,Clothing
"209, Evropská 134/209, 161 00 Praha 6, Czechia",50.0924815,14.323962,+420 733 502 600,243.0,Nad Šárkou & Liboc brewery,4.2,"https://www.google.com/maps/place/Nad+%C5%A0%C3%A1rkou+%26+Liboc+brewery/@50.0924815,14.3217733,17z/data=!3m1!4b1!4m5!3m4!1s0x470bbfcf455b2ef3:0xc3e70610c2ce225d!8m2!3d50.0924815!4d14.323962?hl=en",nadsarkou.cz,Party
"Mikovcova 605/4, 120 00 Vinohrady, Czechia",50.0764112,14.430907399999999,+420 608 788 966,253.0,Malý/Velký,4.6,"https://www.google.com/maps/place/Mal%C3%BD%2FVelk%C3%BD/@50.0764112,14.4287187,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948c3af3f02f:0xae7217baad5b813e!8m2!3d50.0764112!4d14.4309074?hl=en",malyvelky.cz,Party
"Horymírovo nám. 1416/9, 153 00 Praha 16, Czechia",49.982979,14.361971300000002,+420 702 182 199,6.0,Pivovar Horymir,4.8,"https://www.google.com/maps/place/Pivovar+Horymir/@49.982979,14.3597826,17z/data=!3m1!4b1!4m5!3m4!1s0x470b97a5def335db:0x4c9e395d3ec0877f!8m2!3d49.982979!4d14.3619713?hl=en",pivovarhorymir.cz,Party
"U Dobřenských 268/3, 110 00 Staré Město, Czechia",50.084067700000006,14.4155663,+420 222 222 141,211.0,Pivovar Staré Město,4.7,"https://www.google.com/maps/place/Pivovar+Star%C3%A9+M%C4%9Bsto/@50.0840677,14.4133776,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95df0035a74d:0xba7fa0c92576b139!8m2!3d50.0840677!4d14.4155663?hl=en",pivovarstaremesto.cz,Party
"Technická 2710/6, 160 80 Praha 6, Czechia",50.103902000000005,14.390175,+420 773 029 535,959.0,Cafe Prostoru_,4.1,"https://www.google.com/maps/place/Cafe+Prostoru_/@50.103902,14.3879863,17z/data=!3m1!4b1!4m5!3m4!1s0x470b953a4562e6b5:0xe97766d1e04b45c3!8m2!3d50.103902!4d14.390175?hl=en",cafe.prostoru.cz,Cafe
"Obchodní centrum, Opatovská 1753/12, 140 00 Praha 4, Czechia",50.0251991,14.5166408,+420 777 022 416,14.0,Pink Emely Cafe,4.4,"https://www.google.com/maps/place/Pink+Emely+Cafe/@50.0251991,14.5144521,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93c3be21c325:0xa9192b82484bccb!8m2!3d50.0251991!4d14.5166408?hl=en",pinkemely.cz,Cafe
"V. Nejedlého 23, 130 00 Praha 3-Žižkov, Czechia",50.084234499999994,14.448757,+420 222 721 731,856.0,Café Pavlač,4.6,"https://www.google.com/maps/place/Caf%C3%A9+Pavla%C4%8D/@50.0842345,14.4465683,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949915949feb:0xcad6a8c55131c258!8m2!3d50.0842345!4d14.448757?hl=en",cafepavlac.cz,Restaurant
"Thunovská 196/19, 118 00 Malá Strana, Czechia",50.089022899999996,14.401451199999999,+420 775 348 355,59.0,Antique Café,2.8,"https://www.google.com/maps/place/Antique+Caf%C3%A9/@50.0890229,14.3992625,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e1feead8af:0x3bc0b91819f2e59b!8m2!3d50.0890229!4d14.4014512?hl=en",antique-cafe.cz,Cafe
"Sevastopolská 17, 101 00 Praha 10-Vršovice, Czechia",50.0711174,14.449011800000001,+420 776 772 478,727.0,Café Sladkovský,4.6,"https://www.google.com/maps/place/Caf%C3%A9+Sladkovsk%C3%BD/@50.0711174,14.4468231,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94819456bc75:0x7f9620e76e524f35!8m2!3d50.0711174!4d14.4490118?hl=en",cafesladkovsky.cz,Restaurant
"U Obecního domu, 110 00 Staré Město, Czechia",50.0881281,14.4271503,+420 222 195 816,12.0,Café de Paris - Hotel Paris Prague,4.8,"https://www.google.com/maps/place/Caf%C3%A9+de+Paris+-+Hotel+Paris+Prague/@50.0881281,14.4249616,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95a7f2eddfb9:0xce8fd70d1727a1e4!8m2!3d50.0881281!4d14.4271503?hl=en",hotel-paris.cz,Cafe
"Vodičkova 708/35, 110 00 Nové Město, Czechia",50.0814769,14.4249053,+420 222 543 128,1.541,Styl&Interier,4.4,"https://www.google.com/maps/place/Styl%26Interier/@50.0814769,14.4227166,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ed7279bdc1:0x292e994ec5886c6f!8m2!3d50.0814769!4d14.4249053?hl=en",stylainterier.cz,Restaurant
"Dům U Rotta, Malé Nám. 3, 110 00 Josefov, Czechia",50.086722200000004,14.419148000000002,+420 228 880 818,13.68,Hard Rock Cafe,4.5,"https://www.google.com/maps/place/Hard+Rock+Cafe/@50.0867222,14.4169593,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e8d5927bb5:0x763bb806b04d6db6!8m2!3d50.0867222!4d14.419148?hl=en",hardrockcafe.com,Restaurant
"Na Poříčí 1072/15, 110 00 Petrská čtvrť, Czechia",50.0898464,14.432865900000001,+420 246 011 440,6.9510000000000005,Café Imperial,4.6,"https://www.google.com/maps/place/Caf%C3%A9+Imperial/@50.0898464,14.4306772,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949558c1bf45:0x9fea082416e2f3e9!8m2!3d50.0898464!4d14.4328659?hl=en",cafeimperial.cz,Restaurant
"Minská, 101 00 Praha 10-Vršovice, Czechia",50.0672755,14.457714900000001,+420 773 109 830,,Tribute Seven,,"https://www.google.com/maps/place/Tribute+Seven/@50.0672755,14.4555262,17z/data=!3m1!4b1!4m5!3m4!1s0x470b937c12e0cba5:0xd77ff15c54135390!8m2!3d50.0672755!4d14.4577149?hl=en",tributeseven.com,Clothing
"Plzeňská 8, 150 00 Praha 5-Smíchov, Czechia",50.0728645,14.402428800000001,,2.0,NYS Collection Praha,4.5,"https://www.google.com/maps/place/NYS+Collection+Praha/@50.0728645,14.4002401,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f8a06cfbdb:0xd1861a4707787920!8m2!3d50.0728645!4d14.4024288?hl=en",nyscollection.com,Clothing
"Jugoslávská 651, 120 00 Vinohrady, Czechia",50.0756,14.434219,+420 774 049 995,16.0,Mania Fashion Boutique,4.8,"https://www.google.com/maps/place/Mania+Fashion+Boutique/@50.0756,14.4320303,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948ee8a1a921:0x15f962943563008c!8m2!3d50.0756!4d14.434219?hl=en",corsoboutique.cz,Clothing
"K Tržišti 14/4, 155 00 Řeporyje, Czechia",50.033535,14.3127478,+420 274 772 837,379.0,Restaurace a Pivovar Řeporyje,4.0,"https://www.google.com/maps/place/Restaurace+a+Pivovar+%C5%98eporyje/@50.033535,14.3105591,17z/data=!3m1!4b1!4m5!3m4!1s0x470bbdf8694746c7:0x72e8e8cdae5481a5!8m2!3d50.033535!4d14.3127478?hl=en",pivovarreporyje.cz,Restaurant
"Karmelitská 2, 118 00 Malá Strana, Czechia",50.0849451,14.4045688,,40.0,Cafe time music - Muzeum hudby,4.5,"https://www.google.com/maps/place/Cafe+time+music+-+Muzeum+hudby/@50.0849451,14.4023801,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e311c59977:0x1bafd15afb777ac9!8m2!3d50.0849451!4d14.4045688?hl=en",timemusic.cz,Cafe
"20, Michalská 970, Staré Město, 110 00 Praha, Czechia",50.08591079999999,14.420024800000002,+420 737 176 333,245.0,Wake Up Choco Cafe,3.9,"https://www.google.com/maps/place/Wake+Up+Choco+Cafe/@50.0859108,14.4178361,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eeb662ac89:0xfb3b11187b2b8203!8m2!3d50.0859108!4d14.4200248?hl=en",wakeupchococafe.cz,Cafe
"Slivenecká 92, 152 00 Praha 5, Czechia",50.040822,14.393897,+420 251 810 946,576.0,Besední Restaurace u Ritschelů,4.1,"https://www.google.com/maps/place/Besedn%C3%AD+Restaurace+u+Ritschel%C5%AF/@50.040822,14.3917083,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94251a25e7ed:0xa8df0612b417c2c6!8m2!3d50.040822!4d14.393897?hl=en",besednirestaurace.cz,Restaurant
"Evropská 2690/17, 160 00 Praha 6, Czechia",50.099934600000005,14.3886687,+420 224 174 122,92.0,Cafe Sofa,4.5,"https://www.google.com/maps/place/Cafe+Sofa/@50.0999346,14.38648,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95a6b9a2584f:0xa1c21ab19c2251e9!8m2!3d50.0999346!4d14.3886687?hl=en",cafesofa.cz,Cafe
"Nádražní 969, 150 00 Praha 5-Smíchov, Czechia",50.0621126,14.409428899999998,+420 721 441 440,1211.0,Restaurace U Perónu,3.8,"https://www.google.com/maps/place/Restaurace+U+Per%C3%B3nu/@50.0621126,14.4072402,17z/data=!3m1!4b1!4m5!3m4!1s0x470b945b59a661cd:0x757a7bd74d0df5d9!8m2!3d50.0621126!4d14.4094289?hl=en",uperonu.cz,Restaurant
"Úvoz 161/22, 118 00 Praha 1-Hradčany, Czechia",50.0883667,14.394988699999999,+420 257 220 134,203.0,Cafe U Zrcadla,4.4,"https://www.google.com/maps/place/Cafe+U+Zrcadla/@50.0883667,14.3928,17z/data=!3m1!4b1!4m5!3m4!1s0x470b951c1286001d:0xa0e7b056b27fe705!8m2!3d50.0883667!4d14.3949887?hl=en",cafeuzrcadla.com,Restaurant
"Dlouhá 612, 110 00 Staré Město, Czechia",50.088838,14.4222095,+420 732 856 410,774.0,Café Domeček,4.2,"https://www.google.com/maps/place/Caf%C3%A9+Dome%C4%8Dek/@50.088838,14.4200208,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e984509419:0xefaa5774bc9c06b!8m2!3d50.088838!4d14.4222095?hl=en",cafedomecek.cz,Restaurant
"Štefánikova 75, 150 00 Praha 5-Smíchov, Czechia",50.0776203,14.40444,+420 257 221 221,471.0,Restaurace U Dělového Kříže,4.4,"https://www.google.com/maps/place/Restaurace+U+D%C4%9Blov%C3%A9ho+K%C5%99%C3%AD%C5%BEe/@50.0776203,14.4022513,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f9591eabe5:0xe61982847a25ec46!8m2!3d50.0776203!4d14.40444?hl=en",pivnice.czweb.org,Restaurant
"Alšovo nábř. 79, 110 00 Staré Město, Czechia",50.0899562,14.4154394,+420 703 532 145,108.0,Café Rudolfinum,3.9,"https://www.google.com/maps/place/Caf%C3%A9+Rudolfinum/@50.0899562,14.4132507,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e7b7fb3ce5:0xb64d28c1c5c1d02a!8m2!3d50.0899562!4d14.4154394?hl=en",caferudolfinum.cz,Cafe
"Nádražní 24, 150 00 Praha 5-Smíchov, Czechia",50.0602226,14.409645900000001,+420 739 042 222,480.0,Restaurace Na Růžku,3.9,"https://www.google.com/maps/place/Restaurace+Na+R%C5%AF%C5%BEku/@50.0602226,14.4074572,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94435cfb702d:0x1c8aa9b932974997!8m2!3d50.0602226!4d14.4096459?hl=en",naruzkusmichov.cz,Restaurant
"Bělehradská 232/55, 120 00 Vinohrady, Czechia",50.0718506,14.4331875,+420 222 519 122,252.0,Hostinec ResPUBlica,4.2,"https://www.google.com/maps/place/Hostinec+ResPUBlica/@50.0718506,14.4309988,17z/data=!3m1!4b1!4m5!3m4!1s0x470b947dba8bcc8d:0x68419abdf262382f!8m2!3d50.0718506!4d14.4331875?hl=en",hostinec-respublica.cz,Restaurant
"Nádražní 119, 150 00 Praha 5-Smíchov, Czechia",50.0675721,14.4071576,+420 775 736 030,479.0,Dog's Bollocks,3.9,"https://www.google.com/maps/place/Dog's+Bollocks/@50.0675721,14.4049689,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9459ed11a8cf:0xdd97024275b17221!8m2!3d50.0675721!4d14.4071576?hl=en",dogsbollocks.cz,Restaurant
"Bělehradská 1334/35, 120 00 Praha 2-Vinohrady, Czechia",50.068036799999994,14.4343036,+420 222 947 588,28.0,FILTR Coffee & Clothes,4.9,"https://www.google.com/maps/place/FILTR+Coffee+%26+Clothes/@50.0680368,14.4321149,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95ca11346b2b:0xa6de563fe63d0bd4!8m2!3d50.0680368!4d14.4343036?hl=en",filtrprague.cz,Clothing
"Plzeňská 233/6, 150 00 Praha 5-Smíchov, Czechia",50.0735264,14.403429800000001,+420 257 323 141,37.0,Promod Czech S.r.o.,4.0,"https://www.google.com/maps/place/Promod+Czech+S.r.o./@50.0735264,14.4012411,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f89126f1f3:0x1e5c53e71d644f89!8m2!3d50.0735264!4d14.4034298?hl=en",promod.eu,Clothing
"Školská 7, 110 00 Nové Město, Czechia",50.0783333,14.424166699999999,+420 222 967 770,27.0,THE ROOM BY Basmatee,4.9,"https://www.google.com/maps/place/THE+ROOM+BY+Basmatee/@50.0783333,14.421978,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f2dc24b211:0xe1cd88505231f5a1!8m2!3d50.0783333!4d14.4241667?hl=en",basmatee.cz,Clothing
"Bělehradská 1908/36, 120 00 Vinohrady, Czechia",50.0682939,14.4342247,+420 723 438 199,,Koshiless,,"https://www.google.com/maps/place/Koshiless/@50.0682939,14.432036,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9571604c037f:0xdbc82cfe577fa166!8m2!3d50.0682939!4d14.4342247?hl=en",koshiless.cz,Clothing
"Panská 7/890, 110 00 Nové Město, Czechia",50.0844258,14.427559299999999,+420 224 267 486,64.0,Cartoon X Carhartt - Panská 7,4.8,"https://www.google.com/maps/place/Cartoon+X+Carhartt+-+Pansk%C3%A1+7/@50.0844258,14.4253706,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ecbda6820b:0x4317d818e81a63c8!8m2!3d50.0844258!4d14.4275593?hl=en",cartoon-shop.cz,Clothing
"Roztylská 2321/19, 148 00 Praha 4-Chodov, Czechia",50.031985799999994,14.490403,+420 272 075 500,58.0,Superdry,4.2,"https://www.google.com/maps/place/Superdry/@50.0319858,14.4882143,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9232c2d3f473:0x3086d7c9ebd3eb9!8m2!3d50.0319858!4d14.490403?hl=en",mystyleco.cz,Clothing
"Sámova 10100/27, 101 00 Praha 10-Vršovice, Czechia",50.067184000000005,14.451065,+420 734 222 911,,TOCHCI,,"https://www.google.com/maps/place/TOCHCI/@50.067184,14.4488763,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93ac3ad94e4f:0x3f927f04fdc77452!8m2!3d50.067184!4d14.451065?hl=en",tochci.business.site,Clothing
"Thámova 396, 186 00 Praha 8-Karlín, Czechia",50.090616,14.45315,+420 606 040 470,907.0,Hostinec U Tunelu,4.4,"https://www.google.com/maps/place/Hostinec+U+Tunelu/@50.090616,14.4509613,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94a3d018a765:0x425a20970bf7aacb!8m2!3d50.090616!4d14.45315?hl=en",utunelu.cz,Restaurant
